mpnn,bb,seq,count,B1,B2,B3
v2,93,0,0,0,0,0
v2,93,1,0,0,0,0
v2,93,2,0,0,0,0
v2,93,3,0,0,0,0
v2,93,4,0,0,0,0
v2,93,5,0,0,0,0
v2,93,6,0,0,0,0
v2,93,7,1,1,0,0
v2,93,8,0,0,0,0
v2,93,9,0,0,0,0
v2,94,0,0,0,0,0
v2,94,1,1,1,0,0
v2,94,2,0,0,0,0
v2,94,3,1,1,0,0
v2,94,4,1,1,0,0
v2,94,5,0,0,0,0
v2,94,6,1,1,0,0
v2,94,7,0,0,0,0
v2,94,8,1,1,0,0
v2,94,9,1,1,0,0
v2,95,0,1,1,0,0
v2,95,1,1,1,0,0
v2,95,2,0,0,0,0
v2,95,3,2,2,0,0
v2,95,4,1,1,0,0
v2,95,5,0,0,0,0
v2,95,6,0,0,0,0
v2,95,7,0,0,0,0
v2,95,8,1,1,0,0
v2,95,9,0,0,0,0
v2,96,0,1,1,0,0
v2,96,1,0,0,0,0
v2,96,2,0,0,0,0
v2,96,3,0,0,0,0
v2,96,4,0,0,0,0
v2,96,5,1,1,0,0
v2,96,6,2,2,0,0
v2,96,7,0,0,0,0
v2,96,8,0,0,0,0
v2,96,9,0,0,0,0
v2,97,0,0,0,0,0
v2,97,1,0,0,0,0
v2,97,2,0,0,0,0
v2,97,3,0,0,0,0
v2,97,4,2,2,0,0
v2,97,5,1,1,0,0
v2,97,6,0,0,0,0
v2,97,7,1,1,0,0
v2,97,8,0,0,0,0
v2,97,9,1,1,0,0
v2,98,0,0,0,0,0
v2,98,1,0,0,0,0
v2,98,2,0,0,0,0
v2,98,3,0,0,0,0
v2,98,4,0,0,0,0
v2,98,5,0,0,0,0
v2,98,6,0,0,0,0
v2,98,7,0,0,0,0
v2,98,8,0,0,0,0
v2,98,9,0,0,0,0
v2,99,0,0,0,0,0
v2,99,1,0,0,0,0
v2,99,2,0,0,0,0
v2,99,3,0,0,0,0
v2,99,4,1,1,0,0
v2,99,5,0,0,0,0
v2,99,6,0,0,0,0
v2,99,7,2,2,0,0
v2,99,8,0,0,0,0
v2,99,9,0,0,0,0
v2,100,0,0,0,0,0
v2,100,1,0,0,0,0
v2,100,2,2,2,0,0
v2,100,3,0,0,0,0
v2,100,4,1,1,0,0
v2,100,5,0,0,0,0
v2,100,6,0,0,0,0
v2,100,7,1,1,0,0
v2,100,8,0,0,0,0
v2,100,9,0,0,0,0
v2,101,0,1,1,0,0
v2,101,1,2,2,0,0
v2,101,2,2,2,0,0
v2,101,3,1,1,0,0
v2,101,4,0,0,0,0
v2,101,5,0,0,0,0
v2,101,6,4,4,0,0
v2,101,7,2,2,0,0
v2,101,8,0,0,0,0
v2,101,9,0,0,0,0
v2,102,0,0,0,0,0
v2,102,1,0,0,0,0
v2,102,2,0,0,0,0
v2,102,3,1,1,0,0
v2,102,4,0,0,0,0
v2,102,5,1,1,0,0
v2,102,6,0,0,0,0
v2,102,7,1,1,0,0
v2,102,8,2,2,0,0
v2,102,9,0,0,0,0
v2,103,0,1,1,0,0
v2,103,1,0,0,0,0
v2,103,2,0,0,0,0
v2,103,3,0,0,0,0
v2,103,4,2,2,0,0
v2,103,5,0,0,0,0
v2,103,6,1,1,0,0
v2,103,7,0,0,0,0
v2,103,8,0,0,0,0
v2,103,9,0,0,0,0
v2,104,0,0,0,0,0
v2,104,1,1,1,0,0
v2,104,2,1,1,0,0
v2,104,3,0,0,0,0
v2,104,4,0,0,0,0
v2,104,5,0,0,0,0
v2,104,6,0,0,0,0
v2,104,7,1,1,0,0
v2,104,8,0,0,0,0
v2,104,9,1,1,0,0
v2,105,0,0,0,0,0
v2,105,1,0,0,0,0
v2,105,2,0,0,0,0
v2,105,3,0,0,0,0
v2,105,4,1,1,0,0
v2,105,5,0,0,0,0
v2,105,6,0,0,0,0
v2,105,7,0,0,0,0
v2,105,8,1,1,0,0
v2,105,9,0,0,0,0
v2,106,0,0,0,0,0
v2,106,1,0,0,0,0
v2,106,2,0,0,0,0
v2,106,3,0,0,0,0
v2,106,4,0,0,0,0
v2,106,5,0,0,0,0
v2,106,6,0,0,0,0
v2,106,7,0,0,0,0
v2,106,8,0,0,0,0
v2,106,9,2,2,0,0
v2,107,0,2,2,0,0
v2,107,1,1,1,0,0
v2,107,2,0,0,0,0
v2,107,3,0,0,0,0
v2,107,4,0,0,0,0
v2,107,5,2,2,0,0
v2,107,6,1,1,0,0
v2,107,7,0,0,0,0
v2,107,8,0,0,0,0
v2,107,9,0,0,0,0
v2,108,0,0,0,0,0
v2,108,1,0,0,0,0
v2,108,2,0,0,0,0
v2,108,3,1,1,0,0
v2,108,4,0,0,0,0
v2,108,5,0,0,0,0
v2,108,6,0,0,0,0
v2,108,7,0,0,0,0
v2,108,8,0,0,0,0
v2,108,9,0,0,0,0
v2,109,0,0,0,0,0
v2,109,1,0,0,0,0
v2,109,2,0,0,0,0
v2,109,3,0,0,0,0
v2,109,4,0,0,0,0
v2,109,5,0,0,0,0
v2,109,6,0,0,0,0
v2,109,7,0,0,0,0
v2,109,8,0,0,0,0
v2,109,9,1,1,0,0
v2,110,0,1,1,0,0
v2,110,1,0,0,0,0
v2,110,2,1,1,0,0
v2,110,3,1,1,0,0
v2,110,4,2,2,0,0
v2,110,5,0,0,0,0
v2,110,6,0,0,0,0
v2,110,7,0,0,0,0
v2,110,8,2,2,0,0
v2,110,9,1,1,0,0
v2,111,0,0,0,0,0
v2,111,1,0,0,0,0
v2,111,2,1,1,0,0
v2,111,3,1,1,0,0
v2,111,4,0,0,0,0
v2,111,5,0,0,0,0
v2,111,6,0,0,0,0
v2,111,7,0,0,0,0
v2,111,8,1,1,0,0
v2,111,9,0,0,0,0
v2,112,0,0,0,0,0
v2,112,1,0,0,0,0
v2,112,2,0,0,0,0
v2,112,3,0,0,0,0
v2,112,4,0,0,0,0
v2,112,5,1,1,0,0
v2,112,6,0,0,0,0
v2,112,7,0,0,0,0
v2,112,8,0,0,0,0
v2,112,9,0,0,0,0
v2,113,0,1,1,0,0
v2,113,1,0,0,0,0
v2,113,2,0,0,0,0
v2,113,3,0,0,0,0
v2,113,4,0,0,0,0
v2,113,5,0,0,0,0
v2,113,6,0,0,0,0
v2,113,7,0,0,0,0
v2,113,8,0,0,0,0
v2,113,9,0,0,0,0
v2,114,0,0,0,0,0
v2,114,1,1,1,0,0
v2,114,2,0,0,0,0
v2,114,3,0,0,0,0
v2,114,4,0,0,0,0
v2,114,5,0,0,0,0
v2,114,6,1,1,0,0
v2,114,7,0,0,0,0
v2,114,8,1,1,0,0
v2,114,9,0,0,0,0
v2,115,0,0,0,0,0
v2,115,1,0,0,0,0
v2,115,2,0,0,0,0
v2,115,3,0,0,0,0
v2,115,4,0,0,0,0
v2,115,5,0,0,0,0
v2,115,6,0,0,0,0
v2,115,7,0,0,0,0
v2,115,8,0,0,0,0
v2,115,9,1,1,0,0
v2,116,0,0,0,0,0
v2,116,1,0,0,0,0
v2,116,2,1,1,0,0
v2,116,3,2,2,0,0
v2,116,4,1,1,0,0
v2,116,5,1,1,0,0
v2,116,6,1,1,0,0
v2,116,7,0,0,0,0
v2,116,8,0,0,0,0
v2,116,9,1,1,0,0
v2,117,0,0,0,0,0
v2,117,1,1,1,0,0
v2,117,2,2,2,0,0
v2,117,3,0,0,0,0
v2,117,4,1,1,0,0
v2,117,5,1,1,0,0
v2,117,6,2,2,0,0
v2,117,7,0,0,0,0
v2,117,8,0,0,0,0
v2,117,9,1,1,0,0
v2,118,0,0,0,0,0
v2,118,1,0,0,0,0
v2,118,2,0,0,0,0
v2,118,3,0,0,0,0
v2,118,4,0,0,0,0
v2,118,5,0,0,0,0
v2,118,6,0,0,0,0
v2,118,7,0,0,0,0
v2,118,8,1,1,0,0
v2,118,9,0,0,0,0
v2,119,0,1,1,0,0
v2,119,1,0,0,0,0
v2,119,2,1,1,0,0
v2,119,3,0,0,0,0
v2,119,4,0,0,0,0
v2,119,5,0,0,0,0
v2,119,6,0,0,0,0
v2,119,7,0,0,0,0
v2,119,8,0,0,0,0
v2,119,9,0,0,0,0
v2,120,0,0,0,0,0
v2,120,1,0,0,0,0
v2,120,2,0,0,0,0
v2,120,3,0,0,0,0
v2,120,4,0,0,0,0
v2,120,5,0,0,0,0
v2,120,6,0,0,0,0
v2,120,7,0,0,0,0
v2,120,8,0,0,0,0
v2,120,9,0,0,0,0
v2,121,0,1,1,0,0
v2,121,1,0,0,0,0
v2,121,2,1,1,0,0
v2,121,3,0,0,0,0
v2,121,4,1,1,0,0
v2,121,5,0,0,0,0
v2,121,6,3,3,0,0
v2,121,7,1,1,0,0
v2,121,8,2,2,0,0
v2,121,9,1,1,0,0
v2,122,0,0,0,0,0
v2,122,1,0,0,0,0
v2,122,2,1,1,0,0
v2,122,3,0,0,0,0
v2,122,4,1,1,0,0
v2,122,5,0,0,0,0
v2,122,6,0,0,0,0
v2,122,7,0,0,0,0
v2,122,8,0,0,0,0
v2,122,9,1,1,0,0
v2,123,0,1,1,0,0
v2,123,1,1,1,0,0
v2,123,2,0,0,0,0
v2,123,3,1,1,0,0
v2,123,4,0,0,0,0
v2,123,5,0,0,0,0
v2,123,6,0,0,0,0
v2,123,7,0,0,0,0
v2,123,8,0,0,0,0
v2,123,9,0,0,0,0
v2,124,0,0,0,0,0
v2,124,1,0,0,0,0
v2,124,2,0,0,0,0
v2,124,3,0,0,0,0
v2,124,4,0,0,0,0
v2,124,5,0,0,0,0
v2,124,6,0,0,0,0
v2,124,7,0,0,0,0
v2,124,8,0,0,0,0
v2,124,9,0,0,0,0
v2,125,0,2,2,0,0
v2,125,1,0,0,0,0
v2,125,2,0,0,0,0
v2,125,3,1,1,0,0
v2,125,4,0,0,0,0
v2,125,5,0,0,0,0
v2,125,6,0,0,0,0
v2,125,7,0,0,0,0
v2,125,8,1,1,0,0
v2,125,9,0,0,0,0
v2,126,0,2,2,0,0
v2,126,1,0,0,0,0
v2,126,2,1,1,0,0
v2,126,3,0,0,0,0
v2,126,4,0,0,0,0
v2,126,5,1,1,0,0
v2,126,6,2,2,0,0
v2,126,7,1,1,0,0
v2,126,8,1,1,0,0
v2,126,9,0,0,0,0
v2,127,0,1,1,0,0
v2,127,1,2,2,0,0
v2,127,2,0,0,0,0
v2,127,3,1,1,0,0
v2,127,4,0,0,0,0
v2,127,5,0,0,0,0
v2,127,6,0,0,0,0
v2,127,7,0,0,0,0
v2,127,8,0,0,0,0
v2,127,9,0,0,0,0
v2,128,0,1,1,0,0
v2,128,1,0,0,0,0
v2,128,2,1,1,0,0
v2,128,3,0,0,0,0
v2,128,4,1,1,0,0
v2,128,5,0,0,0,0
v2,128,6,0,0,0,0
v2,128,7,1,1,0,0
v2,128,8,0,0,0,0
v2,128,9,0,0,0,0
v2,129,0,0,0,0,0
v2,129,1,2,2,0,0
v2,129,2,0,0,0,0
v2,129,3,1,1,0,0
v2,129,4,0,0,0,0
v2,129,5,0,0,0,0
v2,129,6,0,0,0,0
v2,129,7,1,1,0,0
v2,129,8,0,0,0,0
v2,129,9,0,0,0,0
v2,130,0,0,0,0,0
v2,130,1,0,0,0,0
v2,130,2,0,0,0,0
v2,130,3,0,0,0,0
v2,130,4,1,1,0,0
v2,130,5,0,0,0,0
v2,130,6,1,1,0,0
v2,130,7,0,0,0,0
v2,130,8,0,0,0,0
v2,130,9,2,2,0,0
v2,131,0,0,0,0,0
v2,131,1,0,0,0,0
v2,131,2,1,1,0,0
v2,131,3,0,0,0,0
v2,131,4,2,2,0,0
v2,131,5,1,1,0,0
v2,131,6,0,0,0,0
v2,131,7,0,0,0,0
v2,131,8,0,0,0,0
v2,131,9,1,1,0,0
v2,132,0,1,1,0,0
v2,132,1,0,0,0,0
v2,132,2,0,0,0,0
v2,132,3,0,0,0,0
v2,132,4,1,1,0,0
v2,132,5,0,0,0,0
v2,132,6,1,1,0,0
v2,132,7,0,0,0,0
v2,132,8,0,0,0,0
v2,132,9,1,1,0,0
v2,133,0,0,0,0,0
v2,133,1,0,0,0,0
v2,133,2,0,0,0,0
v2,133,3,0,0,0,0
v2,133,4,0,0,0,0
v2,133,5,0,0,0,0
v2,133,6,0,0,0,0
v2,133,7,0,0,0,0
v2,133,8,0,0,0,0
v2,133,9,0,0,0,0
v2,134,0,0,0,0,0
v2,134,1,1,1,0,0
v2,134,2,0,0,0,0
v2,134,3,2,2,0,0
v2,134,4,0,0,0,0
v2,134,5,1,1,0,0
v2,134,6,0,0,0,0
v2,134,7,0,0,0,0
v2,134,8,0,0,0,0
v2,134,9,0,0,0,0
v2,135,0,0,0,0,0
v2,135,1,1,1,0,0
v2,135,2,0,0,0,0
v2,135,3,1,1,0,0
v2,135,4,1,1,0,0
v2,135,5,0,0,0,0
v2,135,6,1,1,0,0
v2,135,7,1,1,0,0
v2,135,8,0,0,0,0
v2,135,9,0,0,0,0
v2,136,0,1,1,0,0
v2,136,1,1,1,0,0
v2,136,2,0,0,0,0
v2,136,3,0,0,0,0
v2,136,4,0,0,0,0
v2,136,5,1,1,0,0
v2,136,6,1,1,0,0
v2,136,7,0,0,0,0
v2,136,8,0,0,0,0
v2,136,9,0,0,0,0
v2,137,0,0,0,0,0
v2,137,1,0,0,0,0
v2,137,2,1,1,0,0
v2,137,3,1,1,0,0
v2,137,4,0,0,0,0
v2,137,5,0,0,0,0
v2,137,6,0,0,0,0
v2,137,7,0,0,0,0
v2,137,8,0,0,0,0
v2,137,9,0,0,0,0
v2,138,0,0,0,0,0
v2,138,1,0,0,0,0
v2,138,2,0,0,0,0
v2,138,3,0,0,0,0
v2,138,4,0,0,0,0
v2,138,5,0,0,0,0
v2,138,6,0,0,0,0
v2,138,7,2,2,0,0
v2,138,8,0,0,0,0
v2,138,9,1,1,0,0
v2,139,0,1,1,0,0
v2,139,1,0,0,0,0
v2,139,2,1,1,0,0
v2,139,3,0,0,0,0
v2,139,4,0,0,0,0
v2,139,5,0,0,0,0
v2,139,6,0,0,0,0
v2,139,7,1,1,0,0
v2,139,8,0,0,0,0
v2,139,9,0,0,0,0
v2,140,0,0,0,0,0
v2,140,1,0,0,0,0
v2,140,2,1,1,0,0
v2,140,3,0,0,0,0
v2,140,4,0,0,0,0
v2,140,5,0,0,0,0
v2,140,6,0,0,0,0
v2,140,7,0,0,0,0
v2,140,8,0,0,0,0
v2,140,9,0,0,0,0
v2,141,0,1,1,0,0
v2,141,1,0,0,0,0
v2,141,2,0,0,0,0
v2,141,3,0,0,0,0
v2,141,4,0,0,0,0
v2,141,5,0,0,0,0
v2,141,6,0,0,0,0
v2,141,7,0,0,0,0
v2,141,8,0,0,0,0
v2,141,9,0,0,0,0
v2,142,0,0,0,0,0
v2,142,1,0,0,0,0
v2,142,2,0,0,0,0
v2,142,3,1,1,0,0
v2,142,4,0,0,0,0
v2,142,5,1,1,0,0
v2,142,6,0,0,0,0
v2,142,7,0,0,0,0
v2,142,8,0,0,0,0
v2,142,9,0,0,0,0
v2,143,0,1,1,0,0
v2,143,1,0,0,0,0
v2,143,2,0,0,0,0
v2,143,3,0,0,0,0
v2,143,4,0,0,0,0
v2,143,5,0,0,0,0
v2,143,6,0,0,0,0
v2,143,7,0,0,0,0
v2,143,8,0,0,0,0
v2,143,9,0,0,0,0
v2,144,0,0,0,0,0
v2,144,1,1,1,0,0
v2,144,2,1,1,0,0
v2,144,3,1,1,0,0
v2,144,4,0,0,0,0
v2,144,5,0,0,0,0
v2,144,6,0,0,0,0
v2,144,7,1,1,0,0
v2,144,8,0,0,0,0
v2,144,9,0,0,0,0
v2,145,0,1,1,0,0
v2,145,1,0,0,0,0
v2,145,2,1,1,0,0
v2,145,3,1,1,0,0
v2,145,4,0,0,0,0
v2,145,5,0,0,0,0
v2,145,6,0,0,0,0
v2,145,7,0,0,0,0
v2,145,8,4,4,0,0
v2,145,9,0,0,0,0
v2,146,0,0,0,0,0
v2,146,1,0,0,0,0
v2,146,2,0,0,0,0
v2,146,3,1,1,0,0
v2,146,4,0,0,0,0
v2,146,5,0,0,0,0
v2,146,6,0,0,0,0
v2,146,7,0,0,0,0
v2,146,8,0,0,0,0
v2,146,9,0,0,0,0
v2,147,0,0,0,0,0
v2,147,1,0,0,0,0
v2,147,2,1,1,0,0
v2,147,3,1,1,0,0
v2,147,4,1,1,0,0
v2,147,5,1,1,0,0
v2,147,6,0,0,0,0
v2,147,7,0,0,0,0
v2,147,8,1,1,0,0
v2,147,9,0,0,0,0
v2,148,0,0,0,0,0
v2,148,1,1,1,0,0
v2,148,2,0,0,0,0
v2,148,3,0,0,0,0
v2,148,4,0,0,0,0
v2,148,5,0,0,0,0
v2,148,6,0,0,0,0
v2,148,7,0,0,0,0
v2,148,8,1,1,0,0
v2,148,9,0,0,0,0
v2,149,0,0,0,0,0
v2,149,1,0,0,0,0
v2,149,2,0,0,0,0
v2,149,3,0,0,0,0
v2,149,4,0,0,0,0
v2,149,5,1,1,0,0
v2,149,6,0,0,0,0
v2,149,7,0,0,0,0
v2,149,8,0,0,0,0
v2,149,9,0,0,0,0
v2,150,0,0,0,0,0
v2,150,1,0,0,0,0
v2,150,2,0,0,0,0
v2,150,3,0,0,0,0
v2,150,4,0,0,0,0
v2,150,5,0,0,0,0
v2,150,6,1,1,0,0
v2,150,7,0,0,0,0
v2,150,8,0,0,0,0
v2,150,9,0,0,0,0
v2,151,0,1,1,0,0
v2,151,1,0,0,0,0
v2,151,2,1,1,0,0
v2,151,3,1,1,0,0
v2,151,4,1,1,0,0
v2,151,5,0,0,0,0
v2,151,6,0,0,0,0
v2,151,7,0,0,0,0
v2,151,8,0,0,0,0
v2,151,9,2,2,0,0
v2,152,0,0,0,0,0
v2,152,1,0,0,0,0
v2,152,2,1,1,0,0
v2,152,3,1,1,0,0
v2,152,4,0,0,0,0
v2,152,5,0,0,0,0
v2,152,6,0,0,0,0
v2,152,7,0,0,0,0
v2,152,8,0,0,0,0
v2,152,9,0,0,0,0
v2,153,0,0,0,0,0
v2,153,1,0,0,0,0
v2,153,2,0,0,0,0
v2,153,3,0,0,0,0
v2,153,4,1,1,0,0
v2,153,5,0,0,0,0
v2,153,6,0,0,0,0
v2,153,7,0,0,0,0
v2,153,8,0,0,0,0
v2,153,9,0,0,0,0
v2,154,0,0,0,0,0
v2,154,1,1,1,0,0
v2,154,2,0,0,0,0
v2,154,3,1,1,0,0
v2,154,4,1,1,0,0
v2,154,5,0,0,0,0
v2,154,6,0,0,0,0
v2,154,7,0,0,0,0
v2,154,8,1,1,0,0
v2,154,9,0,0,0,0
v2,155,0,2,2,0,0
v2,155,1,2,2,0,0
v2,155,2,0,0,0,0
v2,155,3,1,1,0,0
v2,155,4,0,0,0,0
v2,155,5,0,0,0,0
v2,155,6,1,1,0,0
v2,155,7,0,0,0,0
v2,155,8,0,0,0,0
v2,155,9,0,0,0,0
v2,156,0,0,0,0,0
v2,156,1,0,0,0,0
v2,156,2,1,1,0,0
v2,156,3,1,1,0,0
v2,156,4,0,0,0,0
v2,156,5,0,0,0,0
v2,156,6,0,0,0,0
v2,156,7,0,0,0,0
v2,156,8,0,0,0,0
v2,156,9,0,0,0,0
v2,157,0,1,1,0,0
v2,157,1,0,0,0,0
v2,157,2,0,0,0,0
v2,157,3,0,0,0,0
v2,157,4,0,0,0,0
v2,157,5,0,0,0,0
v2,157,6,0,0,0,0
v2,157,7,0,0,0,0
v2,157,8,1,1,0,0
v2,157,9,1,1,0,0
v2,158,0,0,0,0,0
v2,158,1,0,0,0,0
v2,158,2,0,0,0,0
v2,158,3,0,0,0,0
v2,158,4,0,0,0,0
v2,158,5,1,1,0,0
v2,158,6,0,0,0,0
v2,158,7,0,0,0,0
v2,158,8,0,0,0,0
v2,158,9,0,0,0,0
v2,159,0,0,0,0,0
v2,159,1,0,0,0,0
v2,159,2,0,0,0,0
v2,159,3,0,0,0,0
v2,159,4,0,0,0,0
v2,159,5,1,1,0,0
v2,159,6,1,1,0,0
v2,159,7,0,0,0,0
v2,159,8,0,0,0,0
v2,159,9,0,0,0,0
v2,160,0,0,0,0,0
v2,160,1,0,0,0,0
v2,160,2,0,0,0,0
v2,160,3,0,0,0,0
v2,160,4,0,0,0,0
v2,160,5,1,1,0,0
v2,160,6,1,1,0,0
v2,160,7,0,0,0,0
v2,160,8,0,0,0,0
v2,160,9,0,0,0,0
v2,161,0,2,2,0,0
v2,161,1,0,0,0,0
v2,161,2,0,0,0,0
v2,161,3,0,0,0,0
v2,161,4,0,0,0,0
v2,161,5,1,1,0,0
v2,161,6,0,0,0,0
v2,161,7,0,0,0,0
v2,161,8,0,0,0,0
v2,161,9,0,0,0,0
v2,162,0,0,0,0,0
v2,162,1,1,1,0,0
v2,162,2,1,1,0,0
v2,162,3,0,0,0,0
v2,162,4,1,1,0,0
v2,162,5,1,1,0,0
v2,162,6,2,2,0,0
v2,162,7,0,0,0,0
v2,162,8,1,1,0,0
v2,162,9,2,2,0,0
v2,163,0,1,1,0,0
v2,163,1,1,1,0,0
v2,163,2,1,1,0,0
v2,163,3,1,1,0,0
v2,163,4,0,0,0,0
v2,163,5,1,1,0,0
v2,163,6,0,0,0,0
v2,163,7,0,0,0,0
v2,163,8,0,0,0,0
v2,163,9,1,1,0,0
v2,164,0,1,1,0,0
v2,164,1,1,1,0,0
v2,164,2,0,0,0,0
v2,164,3,1,1,0,0
v2,164,4,1,1,0,0
v2,164,5,1,1,0,0
v2,164,6,0,0,0,0
v2,164,7,0,0,0,0
v2,164,8,0,0,0,0
v2,164,9,2,2,0,0
v2,165,0,1,1,0,0
v2,165,1,0,0,0,0
v2,165,2,0,0,0,0
v2,165,3,0,0,0,0
v2,165,4,1,1,0,0
v2,165,5,1,1,0,0
v2,165,6,0,0,0,0
v2,165,7,1,1,0,0
v2,165,8,1,1,0,0
v2,165,9,1,1,0,0
v2,166,0,0,0,0,0
v2,166,1,0,0,0,0
v2,166,2,0,0,0,0
v2,166,3,2,2,0,0
v2,166,4,0,0,0,0
v2,166,5,0,0,0,0
v2,166,6,0,0,0,0
v2,166,7,1,1,0,0
v2,166,8,0,0,0,0
v2,166,9,0,0,0,0
v2,167,0,0,0,0,0
v2,167,1,1,1,0,0
v2,167,2,0,0,0,0
v2,167,3,0,0,0,0
v2,167,4,0,0,0,0
v2,167,5,1,1,0,0
v2,167,6,0,0,0,0
v2,167,7,0,0,0,0
v2,167,8,0,0,0,0
v2,167,9,0,0,0,0
v2,168,0,2,2,0,0
v2,168,1,1,1,0,0
v2,168,2,0,0,0,0
v2,168,3,0,0,0,0
v2,168,4,0,0,0,0
v2,168,5,1,1,0,0
v2,168,6,0,0,0,0
v2,168,7,0,0,0,0
v2,168,8,0,0,0,0
v2,168,9,0,0,0,0
v2,169,0,1,1,0,0
v2,169,1,1,1,0,0
v2,169,2,1,1,0,0
v2,169,3,1,1,0,0
v2,169,4,2,2,0,0
v2,169,5,0,0,0,0
v2,169,6,0,0,0,0
v2,169,7,0,0,0,0
v2,169,8,0,0,0,0
v2,169,9,0,0,0,0
v2,170,0,0,0,0,0
v2,170,1,0,0,0,0
v2,170,2,0,0,0,0
v2,170,3,0,0,0,0
v2,170,4,0,0,0,0
v2,170,5,1,1,0,0
v2,170,6,0,0,0,0
v2,170,7,0,0,0,0
v2,170,8,0,0,0,0
v2,170,9,0,0,0,0
v2,171,0,1,1,0,0
v2,171,1,0,0,0,0
v2,171,2,0,0,0,0
v2,171,3,1,1,0,0
v2,171,4,1,1,0,0
v2,171,5,1,1,0,0
v2,171,6,0,0,0,0
v2,171,7,0,0,0,0
v2,171,8,1,1,0,0
v2,171,9,1,1,0,0
v2,172,0,0,0,0,0
v2,172,1,0,0,0,0
v2,172,2,0,0,0,0
v2,172,3,0,0,0,0
v2,172,4,1,1,0,0
v2,172,5,0,0,0,0
v2,172,6,1,1,0,0
v2,172,7,0,0,0,0
v2,172,8,0,0,0,0
v2,172,9,0,0,0,0
v2,173,0,0,0,0,0
v2,173,1,0,0,0,0
v2,173,2,0,0,0,0
v2,173,3,0,0,0,0
v2,173,4,0,0,0,0
v2,173,5,0,0,0,0
v2,173,6,0,0,0,0
v2,173,7,0,0,0,0
v2,173,8,0,0,0,0
v2,173,9,0,0,0,0
v2,174,0,0,0,0,0
v2,174,1,0,0,0,0
v2,174,2,1,1,0,0
v2,174,3,0,0,0,0
v2,174,4,0,0,0,0
v2,174,5,0,0,0,0
v2,174,6,0,0,0,0
v2,174,7,0,0,0,0
v2,174,8,0,0,0,0
v2,174,9,2,2,0,0
v2,175,0,0,0,0,0
v2,175,1,0,0,0,0
v2,175,2,0,0,0,0
v2,175,3,0,0,0,0
v2,175,4,0,0,0,0
v2,175,5,0,0,0,0
v2,175,6,0,0,0,0
v2,175,7,0,0,0,0
v2,175,8,0,0,0,0
v2,175,9,1,1,0,0
v2,176,0,2,2,0,0
v2,176,1,0,0,0,0
v2,176,2,0,0,0,0
v2,176,3,0,0,0,0
v2,176,4,0,0,0,0
v2,176,5,0,0,0,0
v2,176,6,1,1,0,0
v2,176,7,1,1,0,0
v2,176,8,1,1,0,0
v2,176,9,1,1,0,0
v2,177,0,0,0,0,0
v2,177,1,0,0,0,0
v2,177,2,0,0,0,0
v2,177,3,0,0,0,0
v2,177,4,1,1,0,0
v2,177,5,0,0,0,0
v2,177,6,0,0,0,0
v2,177,7,0,0,0,0
v2,177,8,1,1,0,0
v2,177,9,0,0,0,0
v2,178,0,2,2,0,0
v2,178,1,0,0,0,0
v2,178,2,2,2,0,0
v2,178,3,0,0,0,0
v2,178,4,1,1,0,0
v2,178,5,0,0,0,0
v2,178,6,2,2,0,0
v2,178,7,0,0,0,0
v2,178,8,1,1,0,0
v2,178,9,0,0,0,0
v2,179,0,1,1,0,0
v2,179,1,0,0,0,0
v2,179,2,0,0,0,0
v2,179,3,1,1,0,0
v2,179,4,0,0,0,0
v2,179,5,1,1,0,0
v2,179,6,0,0,0,0
v2,179,7,0,0,0,0
v2,179,8,0,0,0,0
v2,179,9,1,1,0,0
v2,180,0,0,0,0,0
v2,180,1,0,0,0,0
v2,180,2,0,0,0,0
v2,180,3,0,0,0,0
v2,180,4,0,0,0,0
v2,180,5,0,0,0,0
v2,180,6,0,0,0,0
v2,180,7,0,0,0,0
v2,180,8,0,0,0,0
v2,180,9,0,0,0,0
v2,181,0,3,3,0,0
v2,181,1,0,0,0,0
v2,181,2,1,1,0,0
v2,181,3,0,0,0,0
v2,181,4,2,2,0,0
v2,181,5,0,0,0,0
v2,181,6,0,0,0,0
v2,181,7,0,0,0,0
v2,181,8,1,1,0,0
v2,181,9,0,0,0,0
v2,182,0,0,0,0,0
v2,182,1,1,1,0,0
v2,182,2,1,1,0,0
v2,182,3,2,2,0,0
v2,182,4,0,0,0,0
v2,182,5,0,0,0,0
v2,182,6,0,0,0,0
v2,182,7,0,0,0,0
v2,182,8,0,0,0,0
v2,182,9,0,0,0,0
v2,183,0,0,0,0,0
v2,183,1,0,0,0,0
v2,183,2,1,1,0,0
v2,183,3,0,0,0,0
v2,183,4,0,0,0,0
v2,183,5,0,0,0,0
v2,183,6,4,4,0,0
v2,183,7,1,1,0,0
v2,183,8,0,0,0,0
v2,183,9,1,1,0,0
v2,184,0,2,2,0,0
v2,184,1,0,0,0,0
v2,184,2,0,0,0,0
v2,184,3,1,1,0,0
v2,184,4,4,4,0,0
v2,184,5,0,0,0,0
v2,184,6,0,0,0,0
v2,184,7,0,0,0,0
v2,184,8,0,0,0,0
v2,184,9,0,0,0,0
v2,185,0,0,0,0,0
v2,185,1,0,0,0,0
v2,185,2,0,0,0,0
v2,185,3,1,1,0,0
v2,185,4,0,0,0,0
v2,185,5,1,1,0,0
v2,185,6,0,0,0,0
v2,185,7,0,0,0,0
v2,185,8,0,0,0,0
v2,185,9,0,0,0,0
v2,186,0,0,0,0,0
